time,BTC,ETH,XRP,BCH,USDT,LTC,EOS
2019-10-26 22:00:00,9176.22,177.7,0.2932,249.58,1.004,56.45,3.1
2019-10-26 23:00:00,9258.98,180.16,0.2948,253.02,1.005,56.9,3.146
2019-10-27 00:00:00,9251.38,180.16,0.2928,251.08,1.004,56.54,3.138
2019-10-27 01:00:00,9191.56,179.4,0.2921,249.48,1.004,56.19,3.111
2019-10-27 02:00:00,9207.76,179.64,0.2926,251.2,1.004,56.38,3.12
2019-10-27 03:00:00,9171.48,178.29,0.2914,247.46,1.004,56.37,3.103
2019-10-27 04:00:00,9137.66,178.15,0.2986,247.68,1.003,56.87,3.119
2019-10-27 05:00:00,9209.87,179.86,0.2996,251.25,1.004,57.23,3.145
2019-10-27 06:00:00,9210.65,180.09,0.2985,250.67,1.004,56.9,3.143
2019-10-27 07:00:00,9181.21,179.29,0.2953,248.29,1.004,56.7,3.119
2019-10-27 08:00:00,9282.33,180.91,0.2976,252.48,1.004,57.24,3.17
2019-10-27 09:00:00,9266.35,181.13,0.2961,253.4,1.004,56.94,3.163
2019-10-27 10:00:00,9418.32,182.76,0.2952,258.09,1.004,57.62,3.207
2019-10-27 11:00:00,9300.3,179.62,0.2939,252.23,1.003,56.87,3.143
2019-10-27 12:00:00,9334.86,180.33,0.2944,252.66,1.003,56.98,3.147
2019-10-27 13:00:00,9464.13,181.88,0.2968,257.24,1.003,57.8,3.181
2019-10-27 14:00:00,9544.35,184.89,0.2988,264.54,1.003,59.82,3.328
2019-10-27 15:00:00,9554.66,184.12,0.2978,262.95,1.003,60.13,3.361
2019-10-27 16:00:00,9709.56,186.22,0.2991,265.1,1.003,62.26,3.445
2019-10-27 17:00:00,9677.32,187.12,0.2992,263.18,1.003,61.51,3.404
2019-10-27 18:00:00,9662.71,188.57,0.2999,265.0,1.003,61.54,3.399
2019-10-27 19:00:00,9751.76,187.36,0.2993,265.66,1.003,61.14,3.382
2019-10-27 20:00:00,9621.58,186.64,0.299,261.92,1.003,60.67,3.383
2019-10-27 21:00:00,9633.76,185.88,0.2977,261.62,1.003,59.65,3.328
2019-10-27 22:00:00,9582.56,185.07,0.2976,262.96,1.003,60.03,3.353
2019-10-27 23:00:00,9550.6,184.34,0.2992,260.76,1.003,59.94,3.344
2019-10-28 00:00:00,9726.53,187.46,0.3048,267.57,1.003,62.18,3.527
2019-10-28 01:00:00,9761.9,186.56,0.3027,268.3,1.004,61.46,3.46
2019-10-28 02:00:00,9765.29,187.45,0.3029,268.48,1.004,61.7,3.483
2019-10-28 03:00:00,9653.43,185.28,0.3006,263.65,1.004,59.96,3.416
2019-10-28 04:00:00,9643.08,185.11,0.3007,264.84,1.004,59.47,3.403
2019-10-28 05:00:00,9630.22,184.35,0.3011,263.69,1.004,59.34,3.401
2019-10-28 06:00:00,9467.95,183.42,0.2979,261.07,1.003,58.84,3.378
2019-10-28 07:00:00,9467.92,183.55,0.2972,262.2,1.004,58.72,3.378
2019-10-28 08:00:00,9379.42,182.39,0.2961,261.47,1.004,58.59,3.355
2019-10-28 09:00:00,9425.31,183.72,0.2972,263.04,1.004,59.26,3.379
2019-10-28 10:00:00,9442.24,184.6,0.2987,272.82,1.004,59.86,3.427
2019-10-28 11:00:00,9427.74,185.35,0.2998,271.5,1.004,59.61,3.407
2019-10-28 12:00:00,9350.55,183.32,0.2968,265.92,1.004,58.34,3.367
2019-10-28 13:00:00,9384.29,183.33,0.298,265.04,1.004,58.44,3.367
2019-10-28 14:00:00,9346.53,182.24,0.2964,262.56,1.004,57.99,3.345
2019-10-28 15:00:00,9407.88,183.59,0.2996,268.79,1.004,58.83,3.378
2019-10-28 16:00:00,9376.27,182.15,0.2976,266.29,1.004,58.07,3.305
2019-10-28 17:00:00,9385.5,181.13,0.2975,266.69,1.003,58.28,3.295
2019-10-28 18:00:00,9377.0,182.23,0.2974,266.11,1.003,58.28,3.303
2019-10-28 19:00:00,9424.77,183.4,0.297,267.41,1.003,58.59,3.314
2019-10-28 20:00:00,9464.08,183.93,0.298,270.14,1.003,58.66,3.341
2019-10-28 21:00:00,9473.28,184.94,0.2995,269.39,1.003,59.05,3.352
2019-10-28 22:00:00,9469.34,184.09,0.2989,269.28,1.003,58.9,3.344
2019-10-28 23:00:00,9222.23,182.09,0.2948,264.27,1.002,57.87,3.296
2019-10-29 00:00:00,9285.1,183.05,0.2967,266.23,1.003,58.29,3.318
2019-10-29 01:00:00,9297.76,184.79,0.2973,267.67,1.002,58.89,3.366
2019-10-29 02:00:00,9277.51,184.26,0.2974,265.31,1.002,58.75,3.348
2019-10-29 03:00:00,9302.58,184.22,0.2965,272.68,1.002,59.13,3.352
2019-10-29 04:00:00,9428.88,185.81,0.2973,285.92,1.002,60.03,3.43
2019-10-29 05:00:00,9411.63,185.66,0.2977,293.98,1.003,59.56,3.414
2019-10-29 06:00:00,9449.74,185.6,0.2976,286.03,1.002,59.71,3.403
2019-10-29 07:00:00,9462.55,186.45,0.2972,288.56,1.003,60.14,3.421
2019-10-29 08:00:00,9441.91,186.27,0.2974,286.91,1.002,59.89,3.402
2019-10-29 09:00:00,9398.98,185.54,0.2961,291.01,1.002,59.72,3.403
2019-10-29 10:00:00,9471.43,188.32,0.2982,289.54,1.002,60.29,3.419
2019-10-29 11:00:00,9449.05,188.12,0.3031,291.03,1.002,60.18,3.43
2019-10-29 12:00:00,9420.41,187.12,0.3056,285.89,1.002,59.8,3.401
2019-10-29 13:00:00,9355.47,185.99,0.302,283.15,1.002,59.34,3.366
2019-10-29 14:00:00,9385.44,187.03,0.3046,283.94,1.002,59.52,3.381
2019-10-29 15:00:00,9370.15,186.32,0.3037,285.79,1.003,59.35,3.371
2019-10-29 16:00:00,9324.36,185.79,0.3018,287.0,1.002,59.43,3.35
2019-10-29 17:00:00,9341.65,186.65,0.3014,287.51,1.002,59.2,3.352
2019-10-29 18:00:00,9368.14,187.22,0.3002,285.87,1.003,59.36,3.356
2019-10-29 19:00:00,9251.86,188.0,0.2992,288.5,1.002,58.63,3.366
2019-10-29 20:00:00,9446.72,191.58,0.3016,287.48,1.003,60.05,3.396
2019-10-29 21:00:00,9428.11,191.02,0.3023,287.05,1.004,59.78,3.386
2019-10-29 22:00:00,9463.74,192.54,0.3027,289.63,1.003,60.28,3.428
2019-10-29 23:00:00,9432.86,191.11,0.3026,289.2,1.003,59.87,3.412
2019-10-30 00:00:00,9369.64,189.77,0.3032,286.21,1.004,59.62,3.391
2019-10-30 01:00:00,9398.49,191.52,0.305,302.65,1.003,60.94,3.418
2019-10-30 02:00:00,9332.79,191.4,0.3024,298.18,1.003,60.37,3.397
2019-10-30 03:00:00,9297.45,190.03,0.304,295.81,1.003,59.69,3.38
2019-10-30 04:00:00,9267.06,187.69,0.3015,294.19,1.002,59.26,3.36
2019-10-30 05:00:00,9209.6,186.46,0.2992,290.73,1.003,59.19,3.345
2019-10-30 06:00:00,9241.07,186.5,0.2988,290.21,1.002,59.22,3.344
2019-10-30 07:00:00,9175.66,185.65,0.2983,289.3,1.002,58.88,3.339
2019-10-30 08:00:00,9209.79,186.19,0.2986,292.57,1.002,59.22,3.344
2019-10-30 09:00:00,9235.16,187.23,0.3002,295.02,1.002,59.46,3.384
2019-10-30 10:00:00,9125.66,183.87,0.296,287.27,1.002,57.99,3.278
2019-10-30 11:00:00,9119.72,183.58,0.2935,290.61,1.003,58.4,3.281
2019-10-30 12:00:00,9138.24,183.57,0.2941,290.96,1.003,58.08,3.28
2019-10-30 13:00:00,9068.82,181.58,0.292,286.55,1.003,57.58,3.226
2019-10-30 14:00:00,9102.88,182.6,0.2923,288.1,1.003,57.69,3.251
2019-10-30 15:00:00,9123.2,182.49,0.2929,291.13,1.003,57.99,3.253
2019-10-30 16:00:00,9080.13,181.34,0.2918,285.27,1.004,57.34,3.217
2019-10-30 17:00:00,9130.46,182.28,0.2941,286.78,1.004,57.76,3.251
2019-10-30 18:00:00,9169.12,183.48,0.2945,289.66,1.004,58.07,3.266
2019-10-30 19:00:00,9223.08,183.56,0.2958,288.51,1.003,58.21,3.291
2019-10-30 20:00:00,9188.32,183.18,0.2961,288.48,1.004,58.12,3.282
2019-10-30 21:00:00,9157.05,182.16,0.2952,288.4,1.002,57.91,3.275
2019-10-30 22:00:00,9234.91,183.62,0.2964,293.17,1.004,58.2,3.292
2019-10-30 23:00:00,9169.86,183.52,0.2952,288.72,1.004,58.03,3.28
2019-10-31 00:00:00,9162.47,184.31,0.296,289.28,1.004,58.5,3.277
2019-10-31 01:00:00,9078.74,182.27,0.2936,286.89,1.003,57.65,3.248
2019-10-31 02:00:00,9108.9,182.72,0.2941,287.06,1.003,57.95,3.258
2019-10-31 03:00:00,9122.81,182.96,0.2942,288.39,1.003,58.27,3.275
2019-10-31 04:00:00,9101.52,182.75,0.2944,288.1,1.003,58.27,3.265
2019-10-31 05:00:00,9185.11,183.72,0.2954,290.0,1.004,58.64,3.286
2019-10-31 06:00:00,9133.6,183.11,0.2954,288.46,1.003,58.51,3.278
2019-10-31 07:00:00,9115.98,182.53,0.2938,286.92,1.003,58.25,3.252
2019-10-31 08:00:00,9136.31,182.53,0.2944,287.1,1.003,58.42,3.268
2019-10-31 09:00:00,9061.71,179.54,0.2914,277.9,1.003,57.52,3.209
2019-10-31 10:00:00,9095.77,180.23,0.2911,277.46,1.003,57.83,3.228
2019-10-31 11:00:00,9133.11,180.59,0.292,278.71,1.003,58.18,3.241
2019-10-31 12:00:00,9332.93,183.96,0.2958,286.7,1.003,59.15,3.311
2019-10-31 13:00:00,9321.45,184.1,0.296,284.18,1.003,59.31,3.313
2019-10-31 14:00:00,9273.09,183.39,0.2952,286.15,1.003,59.02,3.291
2019-10-31 15:00:00,9245.73,182.2,0.294,281.81,1.004,58.7,3.25
2019-10-31 16:00:00,9271.89,183.21,0.2942,282.32,1.003,58.64,3.259
2019-10-31 17:00:00,9279.97,183.68,0.2947,282.51,1.003,58.82,3.28
2019-10-31 18:00:00,9258.95,183.21,0.2944,281.31,1.003,58.76,3.256
2019-10-31 19:00:00,9251.18,183.55,0.294,281.51,1.004,58.75,3.257
2019-10-31 20:00:00,9197.68,181.59,0.2946,282.03,1.003,58.48,3.245
2019-10-31 21:00:00,9144.69,182.12,0.2945,282.62,1.003,58.28,3.256
2019-10-31 22:00:00,9136.74,181.63,0.2949,281.97,1.003,58.19,3.254
2019-10-31 23:00:00,9157.52,182.59,0.2948,282.78,1.004,58.43,3.266
2019-11-01 00:00:00,9144.37,182.28,0.2937,282.24,1.003,58.25,3.251
2019-11-01 01:00:00,9119.09,182.17,0.2933,281.1,1.003,58.01,3.248
2019-11-01 02:00:00,9144.24,182.4,0.2942,281.99,1.003,58.1,3.247
2019-11-01 03:00:00,9092.83,180.75,0.2917,279.42,1.003,57.79,3.228
2019-11-01 04:00:00,9110.38,181.3,0.292,280.55,1.003,57.99,3.242
2019-11-01 05:00:00,9104.49,181.27,0.292,280.12,1.004,57.9,3.235
2019-11-01 06:00:00,9146.14,181.69,0.2925,282.18,1.003,58.32,3.243
2019-11-01 07:00:00,9127.65,180.91,0.2915,279.24,1.003,57.94,3.239
2019-11-01 08:00:00,9170.56,182.51,0.2919,280.8,1.003,58.39,3.258
2019-11-01 09:00:00,9127.15,181.21,0.2905,276.52,1.004,57.98,3.248
2019-11-01 10:00:00,9192.38,182.56,0.292,280.38,1.004,58.39,3.29
2019-11-01 11:00:00,9191.03,182.1,0.2918,278.02,1.003,58.41,3.284
2019-11-01 12:00:00,9221.42,182.33,0.2922,278.63,1.003,58.47,3.29
2019-11-01 13:00:00,9143.22,180.84,0.2899,274.94,1.003,57.82,3.267
2019-11-01 14:00:00,9141.3,181.25,0.2904,274.5,1.004,57.93,3.287
2019-11-01 15:00:00,9141.37,179.87,0.2888,272.71,1.003,57.47,3.276
2019-11-01 16:00:00,9183.84,180.56,0.2897,274.84,1.003,57.9,3.307
2019-11-01 17:00:00,9191.15,180.74,0.2896,274.11,1.004,57.73,3.309
2019-11-01 18:00:00,9211.34,180.95,0.2896,273.71,1.003,57.83,3.322
2019-11-01 19:00:00,9201.33,181.65,0.2903,273.21,1.003,57.8,3.321
2019-11-01 20:00:00,9224.78,184.68,0.2918,275.08,1.003,58.25,3.363
2019-11-01 21:00:00,9284.41,184.32,0.2916,277.28,1.003,58.45,3.366
2019-11-01 22:00:00,9226.07,183.32,0.292,277.11,1.003,58.23,3.358
2019-11-01 23:00:00,9260.59,183.4,0.2924,278.53,1.003,58.4,3.36
2019-11-02 00:00:00,9277.15,183.83,0.2941,278.91,1.003,58.47,3.372
2019-11-02 01:00:00,9261.98,183.0,0.2935,280.52,1.004,58.27,3.365
2019-11-02 02:00:00,9289.89,183.76,0.2945,281.21,1.003,58.41,3.389
2019-11-02 03:00:00,9274.69,183.5,0.2944,282.1,1.003,58.35,3.38
2019-11-02 04:00:00,9243.34,182.99,0.2934,280.31,1.004,58.14,3.361
2019-11-02 05:00:00,9246.23,183.08,0.2932,281.53,1.003,58.23,3.366
2019-11-02 06:00:00,9243.77,183.0,0.293,280.06,1.004,58.24,3.354
2019-11-02 07:00:00,9241.18,183.13,0.2941,281.14,1.004,58.31,3.364
2019-11-02 08:00:00,9245.79,182.54,0.2927,280.24,1.004,58.0,3.338
2019-11-02 09:00:00,9239.55,182.37,0.2931,280.65,1.004,58.14,3.332
2019-11-02 10:00:00,9256.35,182.84,0.2934,281.43,1.003,58.27,3.341
2019-11-02 11:00:00,9277.81,183.28,0.2939,282.13,1.003,58.42,3.357
2019-11-02 12:00:00,9354.12,183.95,0.2946,284.82,1.003,58.6,3.366
2019-11-02 13:00:00,9391.72,184.78,0.2944,289.48,1.004,58.79,3.378
2019-11-02 14:00:00,9351.0,183.85,0.2942,287.36,1.004,58.61,3.357
2019-11-02 15:00:00,9356.48,184.36,0.2949,292.3,1.003,58.65,3.357
2019-11-02 16:00:00,9356.45,185.14,0.2972,292.33,1.003,59.11,3.357
2019-11-02 17:00:00,9334.11,184.41,0.2958,291.66,1.003,58.96,3.35
2019-11-02 18:00:00,9323.08,184.45,0.2954,291.67,1.004,58.95,3.325
2019-11-02 19:00:00,9359.17,184.37,0.2973,292.14,1.003,58.8,3.322
2019-11-02 20:00:00,9338.66,183.34,0.2961,289.45,1.003,58.36,3.32
2019-11-02 21:00:00,9313.75,183.13,0.2965,289.42,1.003,58.14,3.33
2019-11-02 22:00:00,9314.84,183.23,0.2966,290.42,1.003,58.39,3.334
2019-11-02 23:00:00,9311.99,183.45,0.2952,289.82,1.003,58.43,3.333
2019-11-03 00:00:00,9354.48,183.92,0.2957,293.06,1.004,58.45,3.339
2019-11-03 01:00:00,9351.0,183.96,0.2957,295.63,1.004,58.34,3.333
2019-11-03 02:00:00,9395.98,184.63,0.2962,299.38,1.003,58.73,3.35
2019-11-03 03:00:00,9364.63,184.58,0.2959,298.72,1.003,58.5,3.343
2019-11-03 04:00:00,9298.62,184.03,0.2942,295.33,1.004,58.24,3.328
2019-11-03 05:00:00,9288.57,184.0,0.2934,295.51,1.004,58.27,3.331
2019-11-03 06:00:00,9310.24,183.52,0.2935,295.01,1.004,58.18,3.331
2019-11-03 07:00:00,9273.91,183.45,0.2931,294.28,1.004,58.1,3.328
2019-11-03 08:00:00,9247.97,182.91,0.2926,292.15,1.004,57.82,3.302
2019-11-03 09:00:00,9250.52,183.02,0.2926,292.29,1.004,57.8,3.31
2019-11-03 10:00:00,9175.4,182.1,0.2901,287.49,1.004,57.65,3.277
2019-11-03 11:00:00,9187.46,181.92,0.2904,287.81,1.004,57.71,3.28
2019-11-03 12:00:00,9185.61,182.1,0.2913,288.28,1.004,57.79,3.287
2019-11-03 13:00:00,9213.87,181.5,0.2916,287.35,1.003,57.75,3.287
2019-11-03 14:00:00,9187.67,180.83,0.2903,284.83,1.004,57.68,3.272
2019-11-03 15:00:00,9231.0,181.54,0.2915,287.17,1.003,58.03,3.281
2019-11-03 16:00:00,9182.51,181.42,0.2912,286.88,1.003,57.89,3.267
2019-11-03 17:00:00,9197.22,180.08,0.2898,285.79,1.002,57.86,3.232
2019-11-03 18:00:00,9187.52,180.72,0.2902,285.89,1.003,57.82,3.237
2019-11-03 19:00:00,9182.01,180.81,0.2894,285.71,1.003,57.83,3.236
2019-11-03 20:00:00,9186.11,180.97,0.2902,284.97,1.003,57.99,3.252
2019-11-03 21:00:00,9169.59,180.89,0.2904,285.61,1.003,58.1,3.263
2019-11-03 22:00:00,9237.15,182.47,0.2912,289.97,1.003,58.73,3.286
2019-11-03 23:00:00,9221.61,181.92,0.2906,291.31,1.003,58.42,3.279
2019-11-04 00:00:00,9192.9,181.63,0.2902,288.73,1.003,58.24,3.268
2019-11-04 01:00:00,9180.16,181.58,0.2906,288.99,1.003,58.48,3.28
2019-11-04 02:00:00,9172.11,181.42,0.2913,288.56,1.003,58.39,3.278
2019-11-04 03:00:00,9173.4,181.5,0.2913,287.25,1.003,58.24,3.267
2019-11-04 04:00:00,9172.99,180.89,0.2904,286.09,1.003,58.08,3.254
2019-11-04 05:00:00,9169.43,180.93,0.2907,285.88,1.003,58.17,3.261
2019-11-04 06:00:00,9196.41,181.72,0.2912,287.79,1.003,58.59,3.271
2019-11-04 07:00:00,9206.31,181.94,0.2919,287.86,1.003,58.85,3.275
2019-11-04 08:00:00,9193.93,181.63,0.2907,286.76,1.003,58.73,3.282
2019-11-04 09:00:00,9187.09,182.22,0.2913,288.65,1.003,58.99,3.288
2019-11-04 10:00:00,9219.61,183.12,0.2931,291.65,1.003,60.36,3.327
2019-11-04 11:00:00,9297.89,185.25,0.2947,294.21,1.002,60.83,3.384
2019-11-04 12:00:00,9271.67,185.24,0.2933,290.64,1.003,60.34,3.366
2019-11-04 13:00:00,9284.48,185.51,0.2939,290.91,1.003,60.44,3.386
2019-11-04 14:00:00,9339.11,186.7,0.2961,292.02,1.003,61.67,3.474
2019-11-04 15:00:00,9333.59,186.89,0.296,289.91,1.003,61.76,3.456
2019-11-04 16:00:00,9324.42,187.09,0.295,289.78,1.002,61.57,3.468
2019-11-04 17:00:00,9350.32,187.27,0.2955,290.16,1.003,62.07,3.483
2019-11-04 18:00:00,9285.54,186.51,0.2935,284.71,1.003,61.31,3.459
2019-11-04 19:00:00,9297.73,186.5,0.2938,286.71,1.002,61.6,3.465
2019-11-04 20:00:00,9488.81,187.41,0.2961,291.11,1.003,61.95,3.473
2019-11-04 21:00:00,9450.27,186.44,0.2968,289.95,1.004,61.71,3.454
2019-11-04 22:00:00,9400.18,185.78,0.2995,288.28,1.004,61.45,3.435
2019-11-04 23:00:00,9421.54,186.49,0.2995,290.54,1.003,61.5,3.457
2019-11-05 00:00:00,9406.42,185.76,0.3036,289.23,1.003,61.88,3.448
2019-11-05 01:00:00,9466.68,187.18,0.3017,291.8,1.004,62.58,3.462
2019-11-05 02:00:00,9466.12,186.98,0.3024,292.26,1.004,62.83,3.463
2019-11-05 03:00:00,9439.08,186.32,0.302,290.51,1.002,62.17,3.456
2019-11-05 04:00:00,9400.49,186.25,0.3016,289.49,1.002,62.01,3.458
2019-11-05 05:00:00,9408.33,186.33,0.3024,290.69,1.003,62.1,3.469
2019-11-05 06:00:00,9326.81,184.63,0.2982,288.65,1.003,61.36,3.439
2019-11-05 07:00:00,9238.79,183.91,0.2981,288.36,1.002,61.55,3.45
2019-11-05 08:00:00,9259.63,184.11,0.299,288.53,1.002,62.23,3.448
2019-11-05 09:00:00,9305.32,185.96,0.3001,290.37,1.002,62.6,3.571
2019-11-05 10:00:00,9295.71,185.69,0.2995,290.13,1.002,62.37,3.535
2019-11-05 11:00:00,9299.88,186.25,0.2992,290.54,1.001,62.65,3.538
2019-11-05 12:00:00,9313.51,187.46,0.3008,290.37,1.002,62.87,3.546
2019-11-05 13:00:00,9256.19,186.73,0.2988,289.26,1.002,62.29,3.521
2019-11-05 14:00:00,9355.64,189.77,0.3012,291.49,1.002,62.87,3.57
2019-11-05 15:00:00,9391.51,190.6,0.3021,296.01,1.002,63.38,3.609
2019-11-05 16:00:00,9357.42,190.04,0.3018,294.37,1.001,63.52,3.617
2019-11-05 17:00:00,9360.89,190.15,0.3011,293.85,1.002,63.58,3.651
2019-11-05 18:00:00,9353.42,189.94,0.3011,293.73,1.002,63.62,3.661
2019-11-05 19:00:00,9413.36,190.24,0.3018,294.19,1.002,63.36,3.654
2019-11-05 20:00:00,9367.35,190.21,0.3012,293.03,1.002,63.46,3.642
2019-11-05 21:00:00,9359.59,190.27,0.3021,293.93,1.002,63.27,3.645
2019-11-05 22:00:00,9344.73,189.08,0.3013,292.29,1.002,63.13,3.62
2019-11-05 23:00:00,9323.61,188.96,0.3011,292.73,1.002,63.21,3.631
2019-11-06 00:00:00,9309.57,188.3,0.2983,292.14,1.002,62.79,3.6
2019-11-06 01:00:00,9322.23,189.43,0.2996,293.41,1.002,62.85,3.602
2019-11-06 02:00:00,9319.05,189.97,0.2989,294.66,1.002,62.88,3.603
2019-11-06 03:00:00,9322.48,190.05,0.2993,295.35,1.003,62.78,3.616
2019-11-06 04:00:00,9347.4,191.7,0.3007,301.7,1.002,63.36,3.65
2019-11-06 05:00:00,9354.11,192.98,0.3008,303.72,1.002,63.72,3.657
2019-11-06 06:00:00,9405.29,193.72,0.3023,304.63,1.002,63.66,3.671
2019-11-06 07:00:00,9403.55,192.82,0.3018,303.83,1.002,63.55,3.647
2019-11-06 08:00:00,9417.24,193.26,0.3025,306.28,1.002,63.58,3.654
2019-11-06 09:00:00,9366.88,191.25,0.301,301.55,1.002,63.43,3.613
2019-11-06 10:00:00,9365.74,190.67,0.3005,298.44,1.003,63.14,3.595
2019-11-06 11:00:00,9394.69,191.36,0.3011,299.72,1.002,63.5,3.615
2019-11-06 12:00:00,9369.56,190.68,0.3011,300.34,1.002,63.07,3.6
2019-11-06 13:00:00,9343.94,189.47,0.2999,298.84,1.002,62.85,3.583
2019-11-06 14:00:00,9338.47,190.09,0.3,300.85,1.002,63.02,3.583
2019-11-06 15:00:00,9357.25,190.95,0.3004,304.55,1.001,63.52,3.597
2019-11-06 16:00:00,9327.23,189.68,0.2993,302.4,1.001,63.1,3.569
2019-11-06 17:00:00,9303.64,190.02,0.2989,301.14,1.002,63.01,3.57
2019-11-06 18:00:00,9313.8,189.81,0.2994,301.2,1.001,63.08,3.573
2019-11-06 19:00:00,9312.91,189.69,0.2993,300.01,1.002,63.13,3.573
2019-11-06 20:00:00,9302.32,188.86,0.3013,301.16,1.001,63.25,3.575
2019-11-06 21:00:00,9325.32,190.54,0.3085,303.9,1.001,63.54,3.591
2019-11-06 22:00:00,9346.78,191.21,0.3087,303.86,1.001,63.6,3.604
2019-11-06 23:00:00,9347.27,191.24,0.3108,305.42,1.001,64.17,3.609
2019-11-07 00:00:00,9349.52,191.48,0.3121,304.53,1.002,63.97,3.622
2019-11-07 01:00:00,9325.54,189.74,0.3038,298.99,1.001,63.55,3.58
2019-11-07 02:00:00,9308.36,189.54,0.3017,298.26,1.001,62.9,3.55
2019-11-07 03:00:00,9303.09,189.3,0.3019,298.1,1.001,62.92,3.543
2019-11-07 04:00:00,9298.78,189.29,0.3007,296.92,1.001,62.81,3.553
2019-11-07 05:00:00,9313.24,189.7,0.2986,298.58,1.001,62.96,3.547
2019-11-07 06:00:00,9297.55,189.23,0.2985,297.97,1.0,62.77,3.545
2019-11-07 07:00:00,9257.03,188.78,0.2984,297.75,1.0,62.71,3.536
2019-11-07 08:00:00,9265.82,188.12,0.2968,294.96,1.0,62.65,3.53
2019-11-07 09:00:00,9230.8,186.77,0.292,290.76,1.0,61.33,3.486
2019-11-07 10:00:00,9216.21,186.87,0.2888,291.16,1.0,61.65,3.483
2019-11-07 11:00:00,9198.68,186.64,0.2879,290.81,1.0,61.49,3.475
2019-11-07 12:00:00,9181.26,186.36,0.2895,289.32,1.0,61.49,3.473
2019-11-07 13:00:00,9212.96,186.86,0.2906,290.21,1.0,61.67,3.47
2019-11-07 14:00:00,9230.63,186.88,0.2908,291.31,1.0,61.9,3.48
2019-11-07 15:00:00,9201.67,185.67,0.2888,289.19,1.0,60.89,3.446
2019-11-07 16:00:00,9218.0,186.47,0.2901,290.38,1.001,61.42,3.478
2019-11-07 17:00:00,9216.83,185.54,0.2903,289.76,1.0,61.3,3.457
2019-11-07 18:00:00,9219.2,185.98,0.2907,290.47,1.001,61.35,3.468
2019-11-07 19:00:00,9220.1,186.14,0.2901,290.59,1.0,61.3,3.475
2019-11-07 20:00:00,9196.71,186.0,0.2895,290.93,1.0,61.3,3.476
2019-11-07 21:00:00,9213.96,186.51,0.2904,292.56,1.0,61.59,3.485
2019-11-07 22:00:00,9236.24,187.33,0.291,294.07,1.0,61.98,3.487
2019-11-07 23:00:00,9208.52,186.54,0.2904,291.9,1.001,61.4,3.47
2019-11-08 00:00:00,9205.06,187.15,0.2889,291.96,1.0,61.69,3.468
2019-11-08 01:00:00,9223.1,187.61,0.2893,292.61,1.001,61.72,3.479
2019-11-08 02:00:00,9242.06,187.78,0.29,293.31,1.001,62.31,3.529
2019-11-08 03:00:00,9238.31,187.79,0.2886,293.63,1.0,62.28,3.528
2019-11-08 04:00:00,9222.04,186.73,0.2854,291.74,1.0,62.09,3.521
2019-11-08 05:00:00,9213.97,186.25,0.2847,291.34,0.9998,62.16,3.514
2019-11-08 06:00:00,9198.95,185.82,0.2824,290.17,1.0,61.34,3.489
2019-11-08 07:00:00,9137.4,184.86,0.2799,287.93,1.0,60.93,3.475
2019-11-08 08:00:00,9077.12,183.7,0.2784,286.0,0.9996,60.52,3.464
2019-11-08 09:00:00,9027.39,184.49,0.2811,287.62,1.0,60.53,3.521
2019-11-08 10:00:00,9020.54,183.88,0.2793,287.23,1.0,60.52,3.495
2019-11-08 11:00:00,9019.28,183.94,0.279,287.45,0.9999,60.56,3.503
2019-11-08 12:00:00,9006.22,183.6,0.2777,286.11,1.0,60.63,3.492
2019-11-08 13:00:00,8798.69,182.44,0.2738,279.21,0.9992,60.17,3.378
2019-11-08 14:00:00,8763.88,182.72,0.2742,276.45,0.9992,59.66,3.384
2019-11-08 15:00:00,8801.74,183.04,0.2756,278.87,0.999,60.08,3.398
2019-11-08 16:00:00,8755.68,183.01,0.2736,276.47,0.9993,59.59,3.39
2019-11-08 17:00:00,8774.52,183.04,0.2742,278.0,0.9997,59.57,3.394
2019-11-08 18:00:00,8814.2,183.8,0.2752,277.53,0.9995,59.96,3.419
2019-11-08 19:00:00,8801.38,183.86,0.2769,279.24,0.9995,60.24,3.434
2019-11-08 20:00:00,8809.76,184.08,0.2769,278.65,0.9997,60.18,3.429
2019-11-08 21:00:00,8869.4,185.67,0.2778,281.43,0.9999,60.77,3.452
2019-11-08 22:00:00,8814.35,184.69,0.2769,278.84,1.0,60.53,3.434
2019-11-08 23:00:00,8772.31,183.85,0.2754,276.8,1.001,60.4,3.411
2019-11-09 00:00:00,8813.05,184.44,0.2774,279.31,1.0,61.12,3.452
2019-11-09 01:00:00,8792.3,184.49,0.2772,279.43,1.001,61.19,3.435
2019-11-09 02:00:00,8819.21,184.73,0.277,279.64,1.0,61.2,3.443
2019-11-09 03:00:00,8830.06,184.52,0.2781,280.13,1.0,61.26,3.448
2019-11-09 04:00:00,8822.44,184.39,0.2799,279.88,1.0,61.22,3.44
2019-11-09 05:00:00,8833.08,184.84,0.2802,281.61,1.001,61.42,3.456
2019-11-09 06:00:00,8877.77,185.64,0.281,282.8,1.001,61.9,3.478
2019-11-09 07:00:00,8820.96,185.0,0.2804,281.24,1.001,61.34,3.454
2019-11-09 08:00:00,8818.0,184.86,0.279,281.21,1.001,61.3,3.461
2019-11-09 09:00:00,8837.31,185.37,0.28,282.25,1.001,61.45,3.468
2019-11-09 10:00:00,8851.82,185.58,0.2799,282.74,1.001,61.46,3.49
